t,S,T,A,wow,needle,phase,weather,pendingAsk
33800,0.550000,0.449191,0.600000,0.000000,0.104676,WORKING,OVERCAST,0
33900,0.550000,0.446044,0.600000,0.000000,0.090021,WORKING,OVERCAST,0
34000,0.550000,0.442554,0.600000,0.000000,0.077418,WORKING,OVERCAST,0
34100,0.550000,0.438747,0.600000,0.000000,0.066580,WORKING,OVERCAST,0
34200,0.550000,0.434651,0.600000,0.000000,0.057258,WORKING,OVERCAST,0
34300,0.550000,0.430297,0.600000,0.000000,0.049242,WORKING,OVERCAST,0
34400,0.550000,0.425717,0.600000,0.000000,0.042348,WORKING,OVERCAST,0
34500,0.550000,0.420945,0.600000,0.000000,0.036420,WORKING,OVERCAST,0
34600,0.550000,0.416017,0.600000,0.000000,0.031321,WORKING,OVERCAST,0
34700,0.550000,0.410970,0.600000,0.000000,0.026936,WORKING,OVERCAST,0
34800,0.550000,0.405841,0.600000,0.000000,0.023165,WORKING,OVERCAST,0
34900,0.550000,0.400668,0.600000,0.000000,0.019922,WORKING,OVERCAST,0
35000,0.550000,0.395491,0.600000,0.000000,0.473000,WORKING,OVERCAST,0
35100,0.550000,0.390347,0.600000,0.000000,0.406780,WORKING,OVERCAST,0
35200,0.550000,0.385275,0.600000,0.000000,0.349831,WORKING,OVERCAST,0
35300,0.550000,0.380313,0.600000,0.000000,0.300854,WORKING,OVERCAST,0
35400,0.550000,0.375497,0.600000,0.000000,0.258735,WORKING,OVERCAST,0
35500,0.550000,0.370864,0.600000,0.000000,0.222512,WORKING,OVERCAST,0
35600,0.550000,0.366449,0.600000,0.000000,0.191360,WORKING,OVERCAST,0
35700,0.550000,0.362283,0.600000,0.000000,0.164570,WORKING,OVERCAST,0
35800,0.550000,0.358399,0.600000,0.000000,0.141530,WORKING,OVERCAST,0
35900,0.550000,0.354825,0.600000,0.000000,0.121716,WORKING,OVERCAST,0
36000,0.550000,0.351587,0.600000,0.000000,0.104676,WORKING,OVERCAST,0
36100,0.550000,0.348710,0.600000,0.000000,0.090021,WORKING,OVERCAST,0
36200,0.550000,0.346216,0.600000,0.000000,0.077418,WORKING,OVERCAST,0
36300,0.550000,0.344122,0.600000,0.000000,0.066580,WORKING,OVERCAST,0
36400,0.550000,0.342445,0.600000,0.000000,0.057258,WORKING,OVERCAST,0
36500,0.550000,0.341197,0.600000,0.000000,0.049242,WORKING,OVERCAST,0
36600,0.550000,0.340388,0.600000,0.000000,0.042348,WORKING,OVERCAST,0
36700,0.550000,0.340023,0.600000,0.000000,0.036420,WORKING,OVERCAST,0
36800,0.550000,0.340104,0.600000,0.000000,0.031321,WORKING,OVERCAST,0
36900,0.550000,0.340633,0.600000,0.000000,0.026936,WORKING,OVERCAST,0
37000,0.550000,0.341603,0.600000,0.000000,0.023165,WORKING,OVERCAST,0
37100,0.550000,0.343009,0.600000,0.000000,0.019922,WORKING,OVERCAST,0
37200,0.550000,0.344840,0.600000,0.000000,0.473000,WORKING,OVERCAST,0
37300,0.550000,0.347082,0.600000,0.000000,0.406780,WORKING,OVERCAST,0
37400,0.550000,0.349719,0.600000,0.000000,0.349831,WORKING,OVERCAST,0
37500,0.550000,0.352730,0.600000,0.000000,0.300854,WORKING,OVERCAST,0
37600,0.550000,0.356094,0.600000,0.000000,0.258735,WORKING,OVERCAST,0
37700,0.550000,0.359785,0.600000,0.000000,0.222512,WORKING,OVERCAST,0
37800,0.550000,0.363775,0.600000,0.000000,0.191360,WORKING,OVERCAST,0
37900,0.550000,0.368036,0.600000,0.000000,0.164570,WORKING,OVERCAST,0
38000,0.550000,0.372535,0.600000,0.000000,0.141530,WORKING,OVERCAST,0
38100,0.550000,0.377239,0.600000,0.000000,0.121716,WORKING,OVERCAST,0
38200,0.550000,0.382112,0.600000,0.000000,0.104676,WORKING,OVERCAST,0
38300,0.550000,0.387119,0.600000,0.000000,0.090021,WORKING,OVERCAST,0
38400,0.550000,0.392222,0.600000,0.000000,0.077418,WORKING,OVERCAST,0
38500,0.550000,0.397382,0.600000,0.000000,0.066580,WORKING,OVERCAST,0
38600,0.550000,0.402562,0.600000,0.000000,0.057258,WORKING,OVERCAST,0
38700,0.550000,0.407724,0.600000,0.000000,0.049242,WORKING,OVERCAST,0
38800,0.550000,0.412827,0.600000,0.000000,0.042348,WORKING,OVERCAST,0
38900,0.550000,0.417835,0.600000,0.000000,0.036420,WORKING,OVERCAST,0
39000,0.550000,0.422710,0.600000,0.000000,0.031321,WORKING,OVERCAST,0
39100,0.550000,0.427416,0.600000,0.000000,0.026936,WORKING,OVERCAST,0
39200,0.550000,0.431917,0.600000,0.000000,0.023165,WORKING,OVERCAST,0
39300,0.550000,0.436180,0.600000,0.000000,0.019922,WORKING,OVERCAST,0
39400,0.550000,0.440174,0.600000,0.000000,0.473000,WORKING,OVERCAST,1
39500,0.550000,0.443868,0.600000,0.000000,0.406780,WORKING,OVERCAST,1
39600,0.550000,0.447236,0.600000,0.000000,0.349831,WORKING,OVERCAST,1
39700,0.550000,0.450251,0.600000,0.000000,0.300854,WORKING,OVERCAST,1
39800,0.550000,0.452892,0.600000,0.000000,0.258735,WORKING,OVERCAST,1
39900,0.550000,0.455138,0.600000,0.000000,0.222512,WORKING,OVERCAST,1
40000,0.550000,0.456973,0.600000,0.000000,0.191360,WORKING,OVERCAST,1
40100,0.550000,0.458384,0.600000,0.000000,0.164570,WORKING,OVERCAST,1
40200,0.550000,0.459359,0.600000,0.000000,0.141530,WORKING,OVERCAST,1
40300,0.550000,0.459892,0.600000,0.000000,0.121716,WORKING,OVERCAST,1
40400,0.550000,0.459979,0.600000,0.000000,0.104676,WORKING,OVERCAST,1
40500,0.550000,0.459618,0.600000,0.000000,0.090021,WORKING,OVERCAST,1
40600,0.550000,0.458814,0.600000,0.000000,0.077418,WORKING,OVERCAST,1
40700,0.550000,0.457570,0.600000,0.000000,0.066580,WORKING,OVERCAST,1
40800,0.550000,0.455898,0.600000,0.000000,0.057258,WORKING,OVERCAST,1
40900,0.550000,0.453809,0.600000,0.000000,0.049242,WORKING,OVERCAST,1
41000,0.550000,0.451318,0.600000,0.000000,0.042348,WORKING,OVERCAST,1
41100,0.550000,0.448446,0.600000,0.000000,0.036420,WORKING,OVERCAST,1
41200,0.550000,0.445212,0.600000,0.000000,0.031321,WORKING,OVERCAST,1
41300,0.550000,0.441641,0.600000,0.000000,0.026936,WORKING,OVERCAST,1
41400,0.550000,0.437760,0.600000,0.000000,0.023165,WORKING,OVERCAST,1
41500,0.550000,0.433597,0.600000,0.000000,0.019922,WORKING,OVERCAST,1
41600,0.550000,0.429184,0.600000,0.000000,0.017133,WORKING,OVERCAST,1
41700,0.550000,0.424553,0.600000,0.000000,0.014734,WORKING,OVERCAST,1
41800,0.550000,0.419740,0.600000,0.000000,0.012671,WORKING,OVERCAST,1
41900,0.550000,0.414779,0.600000,0.000000,0.010897,WORKING,OVERCAST,1
42000,0.550000,0.409708,0.600000,0.000000,0.009372,WORKING,OVERCAST,1
42100,0.550000,0.404564,0.600000,0.000000,0.008060,WORKING,OVERCAST,1
42200,0.550000,0.399387,0.600000,0.000000,0.006931,WORKING,OVERCAST,1
42300,0.550000,0.394214,0.600000,0.000000,0.005961,WORKING,OVERCAST,1
42400,0.550000,0.389084,0.600000,0.000000,0.005126,WORKING,OVERCAST,1
42500,0.550000,0.384036,0.600000,0.000000,0.004409,WORKING,OVERCAST,1
42600,0.550000,0.379107,0.600000,0.000000,0.003792,WORKING,OVERCAST,1
42700,0.550000,0.374333,0.600000,0.000000,0.003261,WORKING,OVERCAST,1
42800,0.550000,0.369751,0.600000,0.000000,0.002804,WORKING,OVERCAST,1
42900,0.550000,0.365394,0.600000,0.000000,0.002412,WORKING,OVERCAST,1
43000,0.550000,0.361295,0.600000,0.000000,0.002074,WORKING,OVERCAST,1
43100,0.550000,0.357485,0.600000,0.000000,0.001784,WORKING,OVERCAST,1
43200,0.550000,0.353991,0.600000,0.000000,0.001534,WORKING,OVERCAST,1
43300,0.550000,0.350841,0.600000,0.000000,0.001319,WORKING,OVERCAST,1
43400,0.550000,0.348057,0.600000,0.000000,0.001134,WORKING,OVERCAST,1
43500,0.550000,0.345660,0.600000,0.000000,0.000976,WORKING,OVERCAST,1
43600,0.550000,0.343668,0.600000,0.000000,0.473000,WORKING,OVERCAST,0
43700,0.550000,0.342096,0.600000,0.000000,0.406780,WORKING,OVERCAST,0
43800,0.550000,0.340956,0.600000,0.000000,0.349831,WORKING,OVERCAST,0
43900,0.550000,0.340256,0.600000,0.000000,0.300854,WORKING,OVERCAST,0
44000,0.550000,0.340001,0.600000,0.000000,0.258735,WORKING,OVERCAST,0
44100,0.550000,0.340193,0.600000,0.000000,0.222512,WORKING,OVERCAST,0
44200,0.550000,0.340832,0.600000,0.000000,0.191360,WORKING,OVERCAST,0
44300,0.550000,0.341911,0.600000,0.000000,0.164570,WORKING,OVERCAST,0
44400,0.550000,0.343423,0.600000,0.000000,0.141530,WORKING,OVERCAST,0
44500,0.550000,0.345357,0.600000,0.000000,0.121716,WORKING,OVERCAST,0
44600,0.550000,0.347698,0.600000,0.000000,0.104676,WORKING,OVERCAST,0
44700,0.550000,0.350430,0.600000,0.000000,0.090021,WORKING,OVERCAST,0
44800,0.550000,0.353530,0.600000,0.000000,0.077418,WORKING,OVERCAST,0
44900,0.550000,0.356977,0.600000,0.000000,0.066580,WORKING,OVERCAST,0
45000,0.550000,0.360745,0.600000,0.000000,0.057258,WORKING,OVERCAST,0
45100,0.550000,0.364805,0.600000,0.000000,0.049242,WORKING,OVERCAST,0
45200,0.550000,0.369128,0.600000,0.000000,0.042348,WORKING,OVERCAST,0
45300,0.550000,0.373681,0.600000,0.000000,0.036420,WORKING,OVERCAST,0
45400,0.550000,0.378430,0.600000,0.000000,0.031321,WORKING,OVERCAST,0
45500,0.550000,0.383339,0.600000,0.000000,0.026936,WORKING,OVERCAST,0
45600,0.550000,0.388373,0.600000,0.000000,0.023165,WORKING,OVERCAST,0
45700,0.550000,0.393494,0.600000,0.000000,0.019922,WORKING,OVERCAST,0
45800,0.550000,0.398663,0.600000,0.000000,0.017133,WORKING,OVERCAST,0
45900,0.550000,0.403842,0.600000,0.000000,0.014734,WORKING,OVERCAST,0
46000,0.900000,0.600000,1.000000,0.150000,0.012671,WORKING,STORM,0
46100,0.900000,0.616092,1.000000,0.150000,0.010897,WORKING,STORM,0
46200,0.900000,0.631042,1.000000,0.150000,0.009372,WORKING,STORM,0
46300,0.900000,0.643799,1.000000,0.150000,0.008060,WORKING,STORM,0
46400,0.900000,0.653491,1.000000,0.150000,0.006931,WORKING,STORM,0
46500,0.900000,0.659495,1.000000,0.150000,0.473000,WORKING,STORM,0
46600,0.900000,0.661486,1.000000,0.150000,0.406780,WORKING,STORM,0
46700,0.900000,0.659465,1.000000,0.150000,0.349831,WORKING,STORM,0
46800,0.900000,0.653757,1.000000,0.150000,0.300854,WORKING,STORM,0
46900,0.900000,0.644989,1.000000,0.150000,0.258735,WORKING,STORM,0
47000,0.900000,0.634031,1.000000,0.150000,0.222512,WORKING,STORM,0
47100,0.900000,0.621937,1.000000,0.150000,0.191360,WORKING,STORM,0
47200,0.900000,0.609847,1.000000,0.150000,0.164570,WORKING,STORM,0
47300,0.900000,0.598905,1.000000,0.150000,0.141530,WORKING,STORM,0
47400,0.900000,0.590160,1.000000,0.150000,0.473000,WORKING,STORM,0
47500,0.900000,0.584483,1.000000,0.150000,0.406780,WORKING,STORM,0
47600,0.900000,0.582496,1.000000,0.150000,0.349831,WORKING,STORM,0
47700,0.900000,0.584523,1.000000,0.150000,0.300854,WORKING,STORM,0
47800,0.900000,0.590561,1.000000,0.150000,0.258735,WORKING,STORM,0
47900,0.900000,0.600284,1.000000,0.150000,0.222512,WORKING,STORM,0
48000,0.900000,0.613065,1.000000,0.150000,0.191360,WORKING,STORM,0
48100,0.900000,0.628029,1.000000,0.150000,0.164570,WORKING,STORM,0
48200,0.900000,0.644126,1.000000,0.150000,0.141530,WORKING,STORM,0
48300,0.900000,0.660213,1.000000,0.150000,0.473000,WORKING,STORM,0
48400,0.900000,0.675148,1.000000,0.150000,0.406780,WORKING,STORM,0
48500,0.900000,0.687881,1.000000,0.150000,0.349831,WORKING,STORM,0
48600,0.900000,0.697543,1.000000,0.150000,0.300854,WORKING,STORM,0
48700,0.900000,0.703513,1.000000,0.150000,0.258735,WORKING,STORM,0
48800,0.900000,0.705468,1.000000,0.150000,0.222512,WORKING,STORM,0
48900,0.900000,0.703412,1.000000,0.150000,0.191360,WORKING,STORM,0
49000,0.900000,0.697674,1.000000,0.150000,0.164570,WORKING,STORM,0
49100,0.900000,0.688882,1.000000,0.150000,0.141530,WORKING,STORM,0
49200,0.900000,0.677910,1.000000,0.150000,0.473000,WORKING,STORM,0
49300,0.900000,0.665810,1.000000,0.150000,0.406780,WORKING,STORM,0
49400,0.900000,0.653726,1.000000,0.150000,0.349831,WORKING,STORM,0
49500,0.900000,0.642799,1.000000,0.150000,0.300854,WORKING,STORM,0
49600,0.900000,0.634077,1.000000,0.150000,0.258735,WORKING,STORM,0
49700,0.900000,0.628430,1.000000,0.150000,0.222512,WORKING,STORM,0
49800,0.900000,0.626478,1.000000,0.150000,0.191360,WORKING,STORM,0
49900,0.900000,0.628541,1.000000,0.150000,0.164570,WORKING,STORM,0
50000,0.900000,0.634614,1.000000,0.150000,0.141530,WORKING,STORM,0
50100,0.900000,0.644367,1.000000,0.150000,0.473000,WORKING,STORM,0
50200,0.900000,0.657171,1.000000,0.150000,0.406780,WORKING,STORM,0
50300,0.900000,0.672151,1.000000,0.150000,0.349831,WORKING,STORM,0
50400,0.900000,0.688253,1.000000,0.150000,0.300854,WORKING,STORM,0
50500,0.900000,0.704335,1.000000,0.150000,0.258735,WORKING,STORM,0
50600,0.900000,0.719254,1.000000,0.150000,0.222512,WORKING,STORM,0
50700,0.900000,0.731964,1.000000,0.150000,0.191360,WORKING,STORM,0
50800,0.900000,0.741596,1.000000,0.150000,0.164570,WORKING,STORM,0
50900,0.900000,0.747530,1.000000,0.150000,0.141530,WORKING,STORM,0
51000,0.900000,0.749449,1.000000,0.150000,0.473000,WORKING,STORM,0
51100,0.900000,0.747359,1.000000,0.150000,0.406780,WORKING,STORM,0
51200,0.900000,0.741591,1.000000,0.150000,0.349831,WORKING,STORM,0
51300,0.900000,0.732775,1.000000,0.150000,0.300854,WORKING,STORM,0
51400,0.900000,0.721789,1.000000,0.150000,0.258735,WORKING,STORM,0
51500,0.900000,0.709684,1.000000,0.150000,0.222512,WORKING,STORM,0
51600,0.900000,0.697605,1.000000,0.150000,0.191360,WORKING,STORM,0
51700,0.900000,0.686693,1.000000,0.150000,0.164570,WORKING,STORM,0
51800,0.900000,0.677995,1.000000,0.150000,0.141530,WORKING,STORM,0
51900,0.900000,0.672379,1.000000,0.150000,0.473000,WORKING,STORM,0
52000,0.900000,0.670461,1.000000,0.150000,0.406780,WORKING,STORM,0
52100,0.900000,0.672560,1.000000,0.150000,0.349831,WORKING,STORM,0
52200,0.900000,0.678668,1.000000,0.150000,0.300854,WORKING,STORM,0
52300,0.900000,0.688451,1.000000,0.150000,0.258735,WORKING,STORM,0
52400,0.900000,0.701278,1.000000,0.150000,0.222512,WORKING,STORM,0
52500,0.900000,0.716272,1.000000,0.150000,0.191360,WORKING,STORM,0
52600,0.900000,0.732379,1.000000,0.150000,0.164570,WORKING,STORM,0
52700,0.900000,0.748456,1.000000,0.150000,0.141530,WORKING,STORM,0
52800,0.900000,0.763360,1.000000,0.150000,0.473000,WORKING,STORM,0
52900,0.900000,0.776046,1.000000,0.150000,0.406780,WORKING,STORM,0
53000,0.900000,0.785647,1.000000,0.150000,0.349831,WORKING,STORM,0
53100,0.900000,0.791547,1.000000,0.150000,0.300854,WORKING,STORM,0
53200,0.900000,0.793430,1.000000,0.150000,0.258735,WORKING,STORM,0
53300,0.900000,0.791306,1.000000,0.150000,0.222512,WORKING,STORM,0
53400,0.900000,0.785508,1.000000,0.150000,0.191360,WORKING,STORM,0
53500,0.900000,0.776668,1.000000,0.150000,0.164570,WORKING,STORM,0
53600,0.900000,0.765667,1.000000,0.150000,0.141530,WORKING,STORM,0
53700,0.900000,0.753557,1.000000,0.150000,0.473000,WORKING,STORM,0
53800,0.900000,0.741484,1.000000,0.150000,0.406780,WORKING,STORM,0
53900,0.900000,0.730587,1.000000,0.150000,0.349831,WORKING,STORM,0
54000,0.900000,0.721913,1.000000,0.150000,0.300854,WORKING,STORM,0
54100,0.900000,0.716327,1.000000,0.150000,0.258735,WORKING,STORM,0
54200,0.900000,0.714444,1.000000,0.150000,0.222512,WORKING,STORM,0
54300,0.900000,0.716579,1.000000,0.150000,0.191360,WORKING,STORM,0
54400,0.900000,0.722721,1.000000,0.150000,0.164570,WORKING,STORM,0
54500,0.900000,0.732534,1.000000,0.150000,0.141530,WORKING,STORM,0
54600,0.900000,0.745385,1.000000,0.150000,0.473000,WORKING,STORM,0
54700,0.900000,0.760394,1.000000,0.150000,0.406780,WORKING,STORM,0
54800,0.900000,0.776506,1.000000,0.150000,0.349831,WORKING,STORM,0
54900,0.900000,0.792577,1.000000,0.150000,0.300854,WORKING,STORM,0
55000,0.900000,0.807466,1.000000,0.150000,0.258735,WORKING,STORM,0
55100,0.900000,0.820128,1.000000,0.150000,0.222512,WORKING,STORM,0
55200,0.900000,0.829699,1.000000,0.150000,0.191360,WORKING,STORM,0
55300,0.900000,0.835564,1.000000,0.150000,0.164570,WORKING,STORM,0
55400,0.900000,0.837411,1.000000,0.150000,0.141530,WORKING,STORM,0
55500,0.900000,0.835252,1.000000,0.150000,0.473000,WORKING,STORM,0
55600,0.900000,0.829424,1.000000,0.150000,0.406780,WORKING,STORM,0
55700,0.900000,0.820561,1.000000,0.150000,0.349831,WORKING,STORM,0
55800,0.900000,0.809545,1.000000,0.150000,0.300854,WORKING,STORM,0
55900,0.900000,0.797431,1.000000,0.150000,0.258735,WORKING,STORM,0
56000,0.900000,0.785363,1.000000,0.150000,0.222512,WORKING,STORM,0
56100,0.900000,0.774481,1.000000,0.150000,0.191360,WORKING,STORM,0
56200,0.900000,0.765831,1.000000,0.150000,0.164570,WORKING,STORM,0
56300,0.900000,0.760276,1.000000,0.150000,0.141530,WORKING,STORM,0
56400,0.900000,0.758427,1.000000,0.150000,0.473000,WORKING,STORM,0
56500,0.900000,0.760598,1.000000,0.150000,0.406780,WORKING,STORM,0
56600,0.900000,0.766775,1.000000,0.150000,0.349831,WORKING,STORM,0
56700,0.900000,0.776618,1.000000,0.150000,0.300854,WORKING,STORM,0
56800,0.900000,0.789492,1.000000,0.150000,0.258735,WORKING,STORM,0
56900,0.900000,0.804516,1.000000,0.150000,0.222512,WORKING,STORM,0
57000,0.900000,0.820632,1.000000,0.150000,0.191360,WORKING,STORM,0
57100,0.900000,0.836698,1.000000,0.150000,0.164570,WORKING,STORM,0
57200,0.900000,0.851571,1.000000,0.150000,0.141530,WORKING,STORM,0
57300,0.900000,0.864210,1.000000,0.150000,0.473000,WORKING,STORM,0
57400,0.900000,0.873750,1.000000,0.150000,0.406780,WORKING,STORM,0
57500,0.900000,0.879581,1.000000,0.150000,0.349831,WORKING,STORM,0
57600,0.900000,0.881392,1.000000,0.150000,0.300854,WORKING,STORM,0
57700,0.900000,0.879198,1.000000,0.150000,0.258735,WORKING,STORM,0
57800,0.900000,0.873340,1.000000,0.150000,0.222512,WORKING,STORM,0
57900,0.900000,0.864454,1.000000,0.150000,0.191360,WORKING,STORM,0
58000,0.900000,0.853424,1.000000,0.150000,0.164570,WORKING,STORM,0
58100,0.900000,0.841305,1.000000,0.150000,0.141530,WORKING,STORM,0
58200,0.900000,0.829242,1.000000,0.150000,0.473000,WORKING,STORM,0
58300,0.900000,0.818376,1.000000,0.150000,0.406780,WORKING,STORM,0
58400,0.900000,0.809750,1.000000,0.150000,0.349831,WORKING,STORM,0
58500,0.900000,0.804225,1.000000,0.150000,0.300854,WORKING,STORM,0
58600,0.900000,0.802411,1.000000,0.150000,0.258735,WORKING,STORM,0
58700,0.900000,0.804618,1.000000,0.150000,0.222512,WORKING,STORM,0
58800,0.900000,0.810829,1.000000,0.150000,0.191360,WORKING,STORM,0
58900,0.900000,0.820702,1.000000,0.150000,0.164570,WORKING,STORM,0
59000,0.900000,0.833600,1.000000,0.150000,0.141530,WORKING,STORM,0
59100,0.900000,0.848637,1.000000,0.150000,0.121716,WORKING,STORM,0
59200,0.900000,0.864759,1.000000,0.150000,0.104676,WORKING,STORM,0
59300,0.900000,0.880818,1.000000,0.150000,0.090021,WORKING,STORM,0
59400,0.900000,0.895677,1.000000,0.150000,0.077418,WORKING,STORM,0
59500,0.900000,0.908291,1.000000,0.150000,0.066580,WORKING,STORM,0
59600,0.900000,0.917801,1.000000,0.150000,0.057258,WORKING,STORM,0
59700,0.900000,0.923597,1.000000,0.150000,0.049242,WORKING,STORM,0
59800,0.900000,0.925372,1.000000,0.150000,0.042348,WORKING,STORM,0
59900,0.900000,0.923144,1.000000,0.150000,0.036420,WORKING,STORM,0
60000,0.800000,0.726667,0.850000,0.300000,0.473000,WORKING,STORM,0
60100,0.800000,0.731111,0.850000,0.300000,0.406780,WORKING,STORM,0
60200,0.800000,0.735556,0.850000,0.300000,0.349831,WORKING,STORM,0
60300,0.800000,0.700000,0.850000,0.300000,0.300854,WORKING,STORM,0
60400,0.800000,0.704444,0.850000,0.300000,0.258735,WORKING,STORM,0
60500,0.800000,0.708889,0.850000,0.300000,0.222512,WORKING,STORM,0
60600,0.800000,0.713333,0.850000,0.300000,0.191360,WORKING,STORM,0
60700,0.800000,0.717778,0.850000,0.300000,0.164570,WORKING,STORM,0
60800,0.800000,0.722222,0.850000,0.300000,0.141530,WORKING,STORM,0
60900,0.800000,0.726667,0.850000,0.300000,0.121716,WORKING,STORM,0
61000,0.800000,0.731111,0.850000,0.300000,0.104676,WORKING,STORM,0
61100,0.800000,0.735556,0.850000,0.300000,0.090021,WORKING,STORM,0
61200,0.800000,0.700000,0.850000,0.300000,0.077418,WORKING,STORM,0
61300,0.800000,0.704444,0.850000,0.300000,0.066580,WORKING,STORM,0
61400,0.800000,0.708889,0.850000,0.300000,0.057258,WORKING,STORM,0
61500,0.800000,0.713333,0.850000,0.300000,0.049242,WORKING,STORM,0
61600,0.800000,0.717778,0.850000,0.300000,0.042348,WORKING,STORM,0
61700,0.800000,0.722222,0.850000,0.300000,0.036420,WORKING,STORM,0
61800,0.800000,0.726667,0.850000,0.300000,0.031321,WORKING,STORM,0
61900,0.800000,0.731111,0.850000,0.300000,0.026936,WORKING,STORM,0
62000,0.800000,0.735556,0.850000,0.300000,0.023165,WORKING,STORM,0
62100,0.800000,0.700000,0.850000,0.300000,0.019922,WORKING,STORM,0
62200,0.800000,0.704444,0.850000,0.300000,0.017133,WORKING,STORM,0
62300,0.800000,0.708889,0.850000,0.300000,0.014734,WORKING,STORM,0
62400,0.800000,0.713333,0.850000,0.300000,0.012671,WORKING,STORM,0
62500,0.800000,0.717778,0.850000,0.300000,0.010897,WORKING,STORM,0
62600,0.800000,0.722222,0.850000,0.300000,0.009372,WORKING,STORM,0
62700,0.800000,0.726667,0.850000,0.300000,0.008060,WORKING,STORM,0
62800,0.800000,0.731111,0.850000,0.300000,0.006931,WORKING,STORM,0
62900,0.800000,0.735556,0.850000,0.300000,0.005961,WORKING,STORM,0
63000,0.800000,0.700000,0.850000,0.300000,0.005126,WORKING,STORM,0
63100,0.800000,0.704444,0.850000,0.300000,0.004409,WORKING,STORM,0
63200,0.800000,0.708889,0.850000,0.300000,0.003792,WORKING,STORM,0
63300,0.800000,0.713333,0.850000,0.300000,0.003261,WORKING,STORM,0
63400,0.800000,0.717778,0.850000,0.300000,0.002804,WORKING,STORM,0
63500,0.800000,0.722222,0.850000,0.300000,0.002412,WORKING,STORM,0
63600,0.800000,0.726667,0.850000,0.300000,0.002074,WORKING,STORM,0
63700,0.800000,0.731111,0.850000,0.300000,0.001784,WORKING,STORM,0
63800,0.800000,0.735556,0.850000,0.300000,0.001534,WORKING,STORM,0
63900,0.800000,0.700000,0.850000,0.300000,0.001319,WORKING,STORM,0
64000,0.800000,0.704444,0.850000,0.300000,0.001134,WORKING,STORM,0
64100,0.800000,0.708889,0.850000,0.300000,0.000976,WORKING,STORM,0
64200,0.800000,0.713333,0.850000,0.300000,0.000839,WORKING,STORM,0
64300,0.800000,0.717778,0.850000,0.300000,0.000722,WORKING,STORM,0
64400,0.800000,0.722222,0.850000,0.300000,0.000621,WORKING,STORM,0
64500,0.800000,0.726667,0.850000,0.300000,0.000534,WORKING,STORM,0
64600,0.800000,0.731111,0.850000,0.300000,0.000459,WORKING,STORM,0
64700,0.800000,0.735556,0.850000,0.300000,0.000395,WORKING,STORM,0
64800,0.800000,0.700000,0.850000,0.300000,0.000339,WORKING,STORM,0
64900,0.800000,0.704444,0.850000,0.300000,0.000292,WORKING,STORM,0
65000,0.800000,0.708889,0.850000,0.300000,0.000251,WORKING,STORM,0
65100,0.800000,0.713333,0.850000,0.300000,0.000216,WORKING,STORM,0
65200,0.800000,0.717778,0.850000,0.300000,0.000186,WORKING,STORM,0
65300,0.800000,0.722222,0.850000,0.300000,0.000160,WORKING,STORM,0
65400,0.800000,0.726667,0.850000,0.300000,0.000137,WORKING,STORM,0
65500,0.800000,0.731111,0.850000,0.300000,0.000118,WORKING,STORM,0
65600,0.800000,0.735556,0.850000,0.300000,0.000102,WORKING,STORM,0
65700,0.800000,0.700000,0.850000,0.300000,0.000087,WORKING,STORM,0
65800,0.800000,0.704444,0.850000,0.300000,0.000075,WORKING,STORM,0
65900,0.800000,0.708889,0.850000,0.300000,0.000065,WORKING,STORM,0
66000,0.800000,0.713333,0.850000,0.300000,0.000056,WORKING,STORM,0
66100,0.800000,0.717778,0.850000,0.300000,0.000048,WORKING,STORM,0
66200,0.800000,0.722222,0.850000,0.300000,0.000041,WORKING,STORM,0
66300,0.800000,0.726667,0.850000,0.300000,0.000035,WORKING,STORM,0
66400,0.800000,0.731111,0.850000,0.300000,0.000030,WORKING,STORM,0
66500,0.800000,0.735556,0.850000,0.300000,0.000026,WORKING,STORM,0
66600,0.800000,0.700000,0.850000,0.300000,0.000022,WORKING,STORM,0
66700,0.800000,0.704444,0.850000,0.300000,0.000019,WORKING,STORM,0
66800,0.800000,0.708889,0.850000,0.300000,0.000017,WORKING,STORM,0
66900,0.800000,0.713333,0.850000,0.300000,0.000014,WORKING,STORM,0
67000,0.800000,0.717778,0.850000,0.300000,0.000012,WORKING,STORM,0
67100,0.800000,0.722222,0.850000,0.300000,0.000011,WORKING,STORM,0
67200,0.800000,0.726667,0.850000,0.300000,0.000009,WORKING,STORM,0
67300,0.800000,0.731111,0.850000,0.300000,0.000008,WORKING,STORM,0
67400,0.800000,0.735556,0.850000,0.300000,0.000007,WORKING,STORM,0
67500,0.800000,0.700000,0.850000,0.300000,0.000006,WORKING,STORM,0
67600,0.800000,0.704444,0.850000,0.300000,0.000005,WORKING,STORM,0
67700,0.800000,0.708889,0.850000,0.300000,0.000004,WORKING,STORM,0
67800,0.800000,0.713333,0.850000,0.300000,0.000004,WORKING,STORM,0
67900,0.800000,0.717778,0.850000,0.300000,0.000003,WORKING,STORM,0
68000,0.800000,0.722222,0.850000,0.300000,0.000003,WORKING,STORM,0
68100,0.800000,0.726667,0.850000,0.300000,0.000002,WORKING,STORM,0
68200,0.800000,0.731111,0.850000,0.300000,0.000002,WORKING,STORM,0
68300,0.800000,0.735556,0.850000,0.300000,0.000002,WORKING,STORM,0
68400,0.800000,0.700000,0.850000,0.300000,0.000001,WORKING,STORM,0
68500,0.800000,0.704444,0.850000,0.300000,0.000001,WORKING,STORM,0
